,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
824,17203838,,,,2.5,4.0,,,2.5,,2066.0,2066.0,2066.0,,,2066.0,,6111.0,1.0,2.0,2.0,450.0,,,34287402.0,-118873594.0,11883.0,,,,,,1111,261.0,,61110076.131023,25974.0,2061.0,,97097.0,7.0,,1.0,,,338.0,,1982.0,1.0,,321293.0,535488.0,2015.0,214195.0,5949.24,,,61110076131023.0
825,17204604,,,,1.0,2.0,,,1.0,,837.0,837.0,837.0,,,837.0,,6111.0,,1.0,1.0,200.0,,,34287437.0,-118857830.0,7149.0,,,,,,1110,261.0,,61110076.144034,25974.0,2061.0,,97097.0,5.0,,,,,,,1947.0,1.0,,84349.0,234979.0,2015.0,150630.0,2680.52,,,61110076144034.0
826,17205795,,,,3.0,6.0,,,3.0,,1431.0,2467.0,2467.0,,,1431.0,,6111.0,1.0,3.0,2.0,462.0,,,34293612.0,-118851900.0,6500.0,,,,,,1111,261.0,,61110076.144006,25974.0,2061.0,,97097.0,11.0,,,,,,,1974.0,1.0,,229000.0,454000.0,2015.0,225000.0,5056.96,,,61110076144006.0
827,17205818,,,,3.0,5.0,,,3.0,,1241.0,1839.0,1839.0,,,1241.0,,6111.0,1.0,3.0,2.0,460.0,,,34294492.0,-118849380.0,6701.0,,,,,,1111,261.0,,61110076.144006,25974.0,2061.0,,97097.0,9.0,,,,,405.0,,1979.0,1.0,,212763.0,373480.0,2015.0,160717.0,4182.76,,,61110076144006.0
828,17206225,,,,1.5,3.0,,,1.5,,673.0,1514.0,1514.0,,,673.0,,6111.0,,1.0,1.0,0.0,,,34294500.0,-118849000.0,1742.0,,,,,,1128,265.0,,61110076.144013,25974.0,2061.0,,97097.0,5.0,,1.0,,,,,1980.0,2.0,,116192.0,232384.0,2015.0,116192.0,2553.96,,,61110076144013.0
829,17206325,,,,2.0,2.0,,,2.0,,799.0,1339.0,1339.0,,,799.0,,6111.0,,2.0,1.0,0.0,,,34295560.0,-118844589.0,1742.0,,,,,,1128,265.0,,61110076.144006,25974.0,2061.0,,97097.0,6.0,,,,,,,1980.0,2.0,,105000.0,305000.0,2015.0,200000.0,3418.36,,,61110076144006.0
830,17206448,,,,2.5,4.0,,,2.5,,1307.0,2437.0,2437.0,,,1307.0,,6111.0,1.0,2.0,2.0,460.0,,,34294700.0,-118836848.0,4275.0,,,,,,1111,261.0,,61110076.142002,25974.0,2061.0,,97097.0,8.0,,1.0,,,,,1980.0,2.0,,136565.0,210086.0,2015.0,73521.0,2325.5,,,61110076142002.0
831,17206763,,,,2.0,3.0,,,2.0,,1346.0,1346.0,1346.0,,,1346.0,,6111.0,1.0,2.0,2.0,430.0,,,34299238.0,-118850286.0,5171.0,,,,,,1111,261.0,,61110076.143,25974.0,2061.0,,97097.0,6.0,,,,,,,1984.0,1.0,,151430.0,232958.0,2015.0,81528.0,2576.72,,,61110076143000.0
832,17206909,,,,2.0,3.0,,,2.0,,1365.0,1365.0,1365.0,,,1365.0,,6111.0,1.0,2.0,2.0,483.0,,,34298408.0,-118852944.0,5377.0,,,,,,1111,261.0,,61110076.143001,25974.0,2061.0,,97097.0,5.0,,,,,,,1987.0,1.0,,136524.0,210026.0,2015.0,73502.0,2327.74,,,61110076143001.0
833,17207132,,,,3.5,4.0,,,3.5,,876.0,1780.0,1780.0,,,876.0,,6111.0,1.0,3.0,2.0,512.0,,,34305348.0,-118841587.0,8486.0,,,,,,1111,261.0,,61110076.142009,25974.0,2061.0,,97097.0,8.0,,1.0,,,266.0,,1987.0,2.0,,204371.0,288494.0,2015.0,84123.0,3189.92,,,61110076142009.0
834,17207570,,,,2.5,4.0,,,2.5,,1102.0,2199.0,2199.0,,,1102.0,,6111.0,1.0,2.0,2.0,651.0,,,34306997.0,-118840567.0,9951.0,1.0,782.0,,,1.0,1111,261.0,,61110076.142009,25974.0,2061.0,,97097.0,8.0,,1.0,,,121.0,,1991.0,2.0,,217000.0,619000.0,2015.0,402000.0,6779.78,,,61110076142009.0
835,17207670,,,,3.0,4.0,,,3.0,,1342.0,2531.0,2531.0,,,1342.0,,6111.0,1.0,3.0,2.0,634.0,,,34304903.0,-118836976.0,7399.0,,,,,,1111,261.0,,61110076.142013,25974.0,2061.0,,97097.0,8.0,,,,,,,1996.0,2.0,,287733.0,479553.0,2015.0,191820.0,5261.32,,,61110076142013.0
836,17208206,,,,3.0,4.0,,,3.0,,1336.0,2232.0,2232.0,,,1336.0,,6111.0,1.0,3.0,2.0,529.0,,,34230516.0,-118874495.0,8252.0,1.0,360.0,,,1.0,1111,261.0,,61110063.011004,34278.0,2061.0,,96383.0,8.0,,,,,,,1966.0,2.0,,235105.0,672166.0,2015.0,437061.0,7074.68,,,61110063011004.0
837,17208872,,,,0.0,0.0,,,,,,,,,,,,6111.0,,,,,,,34229169.0,-118909546.0,729331.0,,,,,,1112,261.0,,61110053.052036,34278.0,2061.0,,97091.0,0.0,,,,,,,,,,173739.0,872259.0,2015.0,698520.0,9761.22,,,61110053052036.0
838,17209301,,,,1.0,2.0,,,1.0,,956.0,956.0,956.0,,,956.0,,6111.0,1.0,1.0,1.0,0.0,,,34215931.0,-118887473.0,3049.0,,,,,,1129,266.0,,61110063.013001,34278.0,2061.0,,96383.0,4.0,,,,,170.0,,1977.0,1.0,,82522.0,111135.0,2015.0,28613.0,1229.4,,,61110063013001.0
839,17209508,,,,3.0,4.0,,,3.0,,1621.0,3028.0,3028.0,,,1621.0,,6111.0,2.0,3.0,2.0,614.0,,,34221816.0,-118902921.0,7867.0,,,,,,1111,261.0,,61110063.012,34278.0,2061.0,,96383.0,8.0,,,,,538.0,,1989.0,2.0,,417258.0,834516.0,2015.0,417258.0,8774.84,,,61110063012000.0
840,17210087,,,,2.5,3.0,,,2.5,66.0,1378.0,1986.0,1986.0,,,1378.0,,6111.0,1.0,2.0,2.0,466.0,,,34217210.0,-118882031.0,7173.0,,,,,,1111,261.0,,61110066.001013,34278.0,2061.0,,96383.0,7.0,,1.0,,,420.0,,1968.0,2.0,,154531.0,233285.0,2015.0,78754.0,2542.0,,,61110066001013.0
841,17210171,,,,2.0,3.0,,,2.0,,1456.0,1456.0,1456.0,,,1456.0,,6111.0,1.0,2.0,2.0,420.0,,,34214994.0,-118886652.0,7416.0,,,,,,1111,261.0,,61110066.001018,34278.0,2061.0,,96383.0,6.0,,,,,240.0,,1973.0,1.0,,151631.0,252716.0,2015.0,101085.0,2747.44,,,61110066001018.0
842,17210294,,,,2.0,4.0,,,2.0,,1986.0,2493.0,2493.0,,,1986.0,,6111.0,1.0,2.0,2.0,632.0,,,34216110.0,-118871665.0,16770.0,1.0,360.0,,,1.0,1111,261.0,,61110066.001003,34278.0,2061.0,,96383.0,9.0,,,,,310.0,,1973.0,1.0,,256000.0,732000.0,2015.0,476000.0,7704.48,,,61110066001003.0
843,17210394,,,,2.0,3.0,,,2.0,,1859.0,1859.0,1859.0,,,1859.0,,6111.0,1.0,2.0,2.0,564.0,,,34223292.0,-118869432.0,8797.0,,,,,,1111,261.0,,61110063.022008,34278.0,2061.0,,96383.0,6.0,,,,,378.0,,1976.0,1.0,,318109.0,595902.0,2015.0,277793.0,6449.54,,,61110063022008.0
844,17210617,,,,2.5,4.0,,,2.5,,1133.0,2184.0,2184.0,,,1133.0,,6111.0,1.0,2.0,2.0,632.0,,,34219592.0,-118878645.0,7292.0,,,,,,1111,261.0,,61110063.021004,34278.0,2061.0,,96383.0,8.0,,1.0,,,200.0,,1978.0,2.0,,215623.0,359368.0,2015.0,143745.0,4208.12,,,61110063021004.0
845,17210809,,,,2.5,4.0,,,2.5,,1133.0,2184.0,2184.0,,,1133.0,,6111.0,1.0,2.0,2.0,632.0,,,34216154.0,-118878824.0,10018.0,,,,,,1111,261.0,,61110066.001007,34278.0,2061.0,,96383.0,8.0,,1.0,,,512.0,,1980.0,2.0,,166323.0,213177.0,2015.0,46854.0,2487.86,,,61110066001007.0
846,17210978,,,,2.0,3.0,,,2.0,,1566.0,1566.0,1566.0,,,1566.0,,6111.0,1.0,2.0,2.0,525.0,,,34208801.0,-118875043.0,9102.0,,,,,,1111,261.0,,61110066.002009,34278.0,2061.0,,96383.0,5.0,,,,,,,1963.0,1.0,,142280.0,237130.0,2015.0,94850.0,1250.62,,,61110066002009.0
847,17211001,,,,2.0,4.0,,,2.0,,1626.0,1626.0,1626.0,,,1626.0,,6111.0,1.0,2.0,2.0,504.0,,,34208016.0,-118876258.0,12493.0,,,,,,1111,261.0,,61110066.00201,34278.0,2061.0,,96383.0,7.0,,,,,,,1963.0,1.0,,225544.0,451088.0,2015.0,225544.0,4818.74,,,61110066002010.0
848,17211293,,,,2.5,3.0,,,2.5,,1980.0,1980.0,1980.0,,,1980.0,,6111.0,1.0,2.0,2.0,441.0,,,34204260.0,-118874887.0,9005.0,,,,,,1111,261.0,,61110066.002018,34278.0,2061.0,,96383.0,7.0,,1.0,,,254.0,,1966.0,1.0,,234623.0,469246.0,2015.0,234623.0,4949.3,,,61110066002018.0
849,17211731,,,,2.5,4.0,,,2.5,,1368.0,2600.0,2600.0,,,1368.0,,6111.0,1.0,2.0,2.0,624.0,,,34209222.0,-118879786.0,17169.0,,,,,,1111,261.0,,61110066.003002,34278.0,2061.0,,96383.0,7.0,,1.0,,,,,1969.0,2.0,,97809.0,121612.0,2015.0,23803.0,1305.82,,,61110066003002.0
850,17211769,,,,3.0,5.0,,,3.0,,1107.0,2182.0,2182.0,,,1107.0,,6111.0,1.0,3.0,2.0,462.0,,,34199650.0,-118870845.0,10200.0,,,,,,1111,261.0,,61110067.00101,34278.0,2061.0,,96383.0,8.0,,,,,1145.0,,1962.0,2.0,,206451.0,325999.0,2015.0,119548.0,3447.72,,,61110067001010.0
851,17212061,,,,3.0,5.0,,,3.0,,2383.0,2383.0,2383.0,,,2383.0,,6111.0,1.0,3.0,1.0,391.0,,,34195820.0,-118876309.0,9664.0,,,,,,1111,261.0,,61110069.002012,34278.0,2061.0,,96383.0,9.0,,,,,357.0,,1962.0,1.0,,210008.0,600026.0,2015.0,390018.0,6320.28,,,61110069002012.0
852,17212084,,,,3.0,6.0,,,3.0,,2383.0,2383.0,2383.0,,,2383.0,,6111.0,1.0,3.0,1.0,391.0,,,34198546.0,-118880011.0,9400.0,,,,,,1111,261.0,,61110067.002012,34278.0,2061.0,,96383.0,10.0,,,,,384.0,,1962.0,1.0,,310886.0,513333.0,2015.0,202447.0,5411.48,,,61110067002012.0
853,17212207,,,,2.0,5.0,,,2.0,,2085.0,2085.0,2085.0,,,2085.0,,6111.0,1.0,2.0,2.0,456.0,,,34199102.0,-118882964.0,10800.0,1.0,450.0,,,1.0,1111,261.0,,61110067.002012,34278.0,2061.0,,96383.0,9.0,,,,,,,1962.0,1.0,,230000.0,657000.0,2015.0,427000.0,6991.06,,,61110067002012.0
854,17212952,,,,1.0,2.0,,,1.0,,836.0,836.0,836.0,,,836.0,,6111.0,,1.0,1.0,0.0,,,34189100.0,-118886000.0,2178.0,,,,,,1129,266.0,,61110069.002013,34278.0,2061.0,,96383.0,4.0,,,,,,,1974.0,1.0,,91278.0,260084.0,2015.0,168806.0,2790.84,,,61110069002013.0
855,17213052,,,,2.0,2.0,,,2.0,,,927.0,927.0,,,,,6111.0,,2.0,1.0,0.0,,,34190900.0,-118884000.0,2178.0,,,,,,1129,266.0,,61110069.002013,34278.0,2061.0,,96383.0,4.0,,,,,,,1974.0,,,94407.0,157343.0,2015.0,62936.0,1640.42,,,61110069002013.0
856,17213175,,,,1.0,1.0,,,1.0,,,704.0,704.0,,,,,6111.0,,1.0,1.0,0.0,,,34189800.0,-118883000.0,2613.0,,,,,,1129,266.0,,61110069.002013,34278.0,2061.0,,96383.0,3.0,,,,,75.0,,1978.0,,,86000.0,246000.0,2015.0,160000.0,2643.18,,,61110069002013.0
857,17213298,,,,1.5,2.0,,,1.5,,1048.0,1048.0,1048.0,,,1048.0,,6111.0,1.0,1.0,1.0,0.0,,,34189500.0,-118888000.0,3484.0,,,,,,1129,266.0,,61110069.002013,34278.0,2061.0,,96383.0,5.0,,1.0,,,141.0,,1981.0,1.0,,139384.0,232306.0,2015.0,92922.0,2499.64,,,61110069002013.0
858,17213421,,,,3.0,3.0,,,3.0,66.0,906.0,1508.0,1508.0,,,906.0,,6111.0,1.0,3.0,2.0,0.0,,,34194016.0,-118891725.0,1306.0,,,,,,1129,266.0,,61110067.002021,34278.0,2061.0,,96383.0,6.0,,,,,,,1981.0,2.0,,142797.0,407991.0,2015.0,265194.0,4267.96,,,61110067002021.0
859,17213755,,,651.0,2.5,4.0,,,2.5,66.0,1371.0,2243.0,2243.0,,,1371.0,,6111.0,1.0,2.0,2.0,0.0,,,34188744.0,-118888990.0,2942.0,,,,,,1128,265.0,,61110069.001004,34278.0,2061.0,,96383.0,7.0,7.0,1.0,,,,,1967.0,1.0,,315248.0,416676.0,2015.0,101428.0,4359.0,,,61110069001004.0
860,17214819,,,,2.5,3.0,,,2.5,,1043.0,1811.0,1811.0,,,1043.0,,6111.0,1.0,2.0,2.0,471.0,,,34187987.0,-118908584.0,7500.0,,,,,,1111,261.0,,61110061.001001,34278.0,2061.0,46736.0,96351.0,7.0,,1.0,,,425.0,,1987.0,2.0,,243371.0,405614.0,2015.0,162243.0,4397.22,,,61110061001001.0
861,17214993,,,516.0,2.5,5.0,,,2.5,,1754.0,2986.0,2986.0,,,1754.0,,6111.0,1.0,2.0,2.0,572.0,,,34243306.0,-118917675.0,41034.0,1.0,578.0,,,1.0,1110,261.0,,61110053.05105,51239.0,2061.0,,97091.0,9.0,7.0,1.0,,,,,1927.0,2.0,,382260.0,778943.0,2015.0,396683.0,8347.06,,,61110053051050.0
862,17215246,,,,2.0,4.0,,,2.0,,1658.0,1658.0,1658.0,,,1658.0,,6111.0,1.0,2.0,2.0,441.0,,,34220518.0,-118899520.0,6800.0,,,,,,1111,261.0,,61110063.012008,34278.0,2061.0,,96383.0,7.0,,,,,,,1970.0,1.0,,181131.0,278650.0,2015.0,97519.0,3017.56,,,61110063012008.0
863,17215346,,,,3.0,4.0,,,3.0,,1161.0,1945.0,1945.0,,,1161.0,,6111.0,1.0,3.0,2.0,464.0,,,34224065.0,-118894573.0,6565.0,,,,,,1111,261.0,,61110063.012015,34278.0,2061.0,,96383.0,8.0,,,,,,,1977.0,2.0,,224947.0,374910.0,2015.0,149963.0,3951.5,,,61110063012015.0
864,17215446,,,,3.0,4.0,,,3.0,,1316.0,1888.0,1888.0,,,1316.0,,6111.0,1.0,3.0,2.0,450.0,,,34224148.0,-118897248.0,9908.0,,,,,,1111,261.0,,61110063.012005,34278.0,2061.0,,96383.0,8.0,,,,,216.0,,1975.0,2.0,,225033.0,375052.0,2015.0,150019.0,3961.94,,,61110063012005.0
865,17215592,,,,3.0,4.0,,,3.0,,1393.0,2150.0,2150.0,,,1393.0,,6111.0,1.0,3.0,2.0,505.0,,,34223474.0,-118889054.0,8856.0,1.0,480.0,,,1.0,1111,261.0,,61110063.011007,34278.0,2061.0,,96383.0,8.0,,,,,280.0,,1976.0,2.0,,187110.0,287851.0,2015.0,100741.0,3349.44,,,61110063011007.0
866,17215715,,,,2.0,3.0,,,2.0,,1569.0,1569.0,1569.0,,,1569.0,,6111.0,1.0,2.0,2.0,689.0,,,34223941.0,-118887813.0,6678.0,,,,,,1111,261.0,,61110063.011007,34278.0,2061.0,,96383.0,6.0,,,,,200.0,,1977.0,1.0,,274338.0,548676.0,2015.0,274338.0,6001.46,,,61110063011007.0
867,17215984,,,,2.5,4.0,,,2.5,,932.0,1901.0,1901.0,,,932.0,,6111.0,1.0,2.0,2.0,427.0,,,34217111.0,-118887820.0,6489.0,,,,,,1111,261.0,,61110063.012017,34278.0,2061.0,,96383.0,8.0,,1.0,,,287.0,,1990.0,2.0,,239089.0,395846.0,2015.0,156757.0,4399.34,,,61110063012017.0
868,17216122,,,,3.0,3.0,,,3.0,66.0,2335.0,2619.0,2619.0,,,2335.0,,6111.0,1.0,3.0,2.0,685.0,,,34229845.0,-118892812.0,34412.0,,,,,,1110,261.0,,61110063.012,34278.0,2061.0,,96383.0,6.0,,,,,459.0,,1981.0,2.0,,324927.0,563821.0,2015.0,238894.0,6171.66,,,61110063012000.0
869,17216414,,,,2.5,4.0,,,2.5,,1354.0,2774.0,2774.0,,,1354.0,,6111.0,2.0,2.0,2.0,596.0,,,34205504.0,-118890230.0,14650.0,1.0,450.0,,,1.0,1111,261.0,,61110062.001,34278.0,2061.0,,96383.0,8.0,,1.0,,,,,1985.0,2.0,,311000.0,889000.0,2015.0,578000.0,9839.56,,,61110062001000.0
870,17217126,,,,3.0,4.0,,,3.0,66.0,1691.0,3243.0,3243.0,,,1691.0,,6111.0,2.0,3.0,2.0,703.0,,,34216516.0,-118809710.0,10349.0,1.0,496.0,,,1.0,1111,261.0,,61110075.102,34278.0,2061.0,,96385.0,9.0,,,,,,,1997.0,2.0,,398010.0,642031.0,2015.0,244021.0,6850.5,,,61110075102000.0
871,17217195,,,,3.0,4.0,,,3.0,66.0,1691.0,3243.0,3243.0,,,1691.0,,6111.0,2.0,3.0,2.0,703.0,,,34216371.0,-118813259.0,7236.0,,,,,,1111,261.0,,61110075.102001,34278.0,2061.0,,96385.0,9.0,,,,,,,1996.0,2.0,,339000.0,971000.0,2015.0,632000.0,10293.6,,,61110075102001.0
872,17217318,,,,2.5,3.0,,,2.5,,746.0,1631.0,1631.0,,,746.0,,6111.0,1.0,2.0,2.0,0.0,,,34215617.0,-118818456.0,,,,,,,1129,266.0,,61110075.091008,34278.0,2061.0,,96385.0,7.0,,1.0,,,,,1997.0,2.0,,210384.0,601099.0,2015.0,390715.0,6455.48,,,61110075091008.0
873,17217418,,,,3.0,3.0,,,3.0,,1067.0,2109.0,2109.0,,,1067.0,,6111.0,1.0,3.0,2.0,0.0,,,34214933.0,-118819556.0,,,,,,,1129,266.0,,61110075.091008,34278.0,2061.0,,96385.0,7.0,,,,,304.0,,1996.0,2.0,,239073.0,683066.0,2015.0,443993.0,7241.34,,,61110075091008.0
874,17217541,,,,2.5,3.0,,,2.5,,827.0,1733.0,1733.0,,,827.0,,6111.0,1.0,2.0,2.0,0.0,,,34217104.0,-118816565.0,,,,,,,1129,266.0,,61110075.091009,34278.0,2061.0,,96385.0,7.0,,1.0,,,196.0,,1996.0,2.0,,217210.0,362014.0,2015.0,144804.0,3875.76,,,61110075091009.0
875,17217641,,,,3.0,5.0,,,3.0,,1417.0,2848.0,2848.0,,,1417.0,,6111.0,1.0,3.0,2.0,0.0,,,34215803.0,-118821421.0,,,,,,,1129,266.0,,61110075.091009,34278.0,2061.0,,96385.0,9.0,,,,,384.0,,1997.0,2.0,,488738.0,814562.0,2015.0,325824.0,8693.2,,,61110075091009.0
876,17218199,,,,1.0,2.0,,,1.0,,812.0,1004.0,1004.0,,,812.0,,6111.0,1.0,1.0,2.0,440.0,,,34214724.0,-118845078.0,6045.0,,,,,,1111,261.0,,61110075.082,34278.0,2061.0,,96385.0,5.0,,,,,135.0,,1972.0,1.0,,190366.0,310720.0,2015.0,120354.0,3276.8,,,61110075082000.0
877,17218513,,,,2.0,3.0,,,2.0,,1486.0,1486.0,1486.0,,,1486.0,,6111.0,1.0,2.0,2.0,440.0,,,34218848.0,-118846929.0,6588.0,1.0,380.0,,,1.0,1111,261.0,,61110075.081,34278.0,2061.0,,96385.0,6.0,,,,,180.0,,1974.0,1.0,,195287.0,325476.0,2015.0,130189.0,3433.28,,,61110075081000.0
878,17218613,,,,1.5,3.0,,,1.5,,600.0,1152.0,1152.0,,,600.0,,6111.0,,1.0,1.0,0.0,,,34208544.0,-118846207.0,3920.0,,,,,,1129,266.0,,61110075.082006,34278.0,2061.0,,96385.0,5.0,,1.0,,,,,1972.0,2.0,,127385.0,254770.0,2015.0,127385.0,2735.12,,,61110075082006.0
879,17218713,,,,2.0,3.0,,,2.0,,1372.0,1372.0,1372.0,,,1372.0,,6111.0,1.0,2.0,2.0,506.0,,,34213081.0,-118847231.0,10673.0,,,,,,1111,261.0,,61110075.082001,34278.0,2061.0,,96385.0,6.0,,,,,818.0,,1973.0,1.0,,168032.0,279144.0,2015.0,111112.0,2956.62,,,61110075082001.0
880,17218836,,,,2.0,3.0,,,2.0,,1452.0,1452.0,1452.0,,,1452.0,,6111.0,1.0,2.0,2.0,460.0,,,34216376.0,-118847337.0,5807.0,,,,,,1111,261.0,,61110075.082001,34278.0,2061.0,,96385.0,6.0,,,,,,,1976.0,1.0,,190736.0,545689.0,2015.0,354953.0,5811.6,,,61110075082001.0
881,17219059,,,,1.5,3.0,,,1.5,,600.0,1152.0,1152.0,,,600.0,,6111.0,,1.0,1.0,0.0,,,34207101.0,-118847168.0,3920.0,,,,,,1129,266.0,,61110075.082006,34278.0,2061.0,,96385.0,6.0,,1.0,,,,,1976.0,2.0,,97752.0,150377.0,2015.0,52625.0,1640.78,,,61110075082006.0
882,17219382,,,,2.5,4.0,,,2.5,,2558.0,2558.0,2558.0,,,2558.0,,6111.0,1.0,2.0,2.0,440.0,,,34216044.0,-118839791.0,8691.0,1.0,420.0,,,1.0,1111,261.0,,61110075.092013,34278.0,2061.0,,96385.0,8.0,,1.0,,,,,1986.0,1.0,,387160.0,645263.0,2015.0,258103.0,7083.18,,,61110075092013.0
883,17219789,,,,2.5,4.0,,,2.5,,1614.0,3076.0,3076.0,,,1614.0,,6111.0,3.0,2.0,2.0,584.0,,,34224713.0,-118845215.0,6263.0,,,,,,1111,261.0,,61110075.081001,34278.0,2061.0,,96385.0,8.0,,1.0,,,,,1986.0,2.0,,317125.0,528537.0,2015.0,211412.0,5549.72,,,61110075081001.0
884,17219912,,,,2.0,3.0,,,2.0,,2459.0,2459.0,2459.0,,,2459.0,,6111.0,1.0,2.0,2.0,597.0,,,34222003.0,-118841637.0,7776.0,,,,,,1111,261.0,,61110075.081006,34278.0,2061.0,,96385.0,8.0,,,,,,,1986.0,1.0,,276951.0,553902.0,2015.0,276951.0,5822.7,,,61110075081006.0
885,17220012,,,,2.0,3.0,,,2.0,,1646.0,1646.0,1646.0,,,1646.0,,6111.0,1.0,2.0,2.0,481.0,,,34214488.0,-118835427.0,16118.0,,,,,,1111,261.0,,61110075.092013,34278.0,2061.0,,96385.0,7.0,,,,,,,1987.0,1.0,,174615.0,268818.0,2015.0,94203.0,3137.66,,,61110075092013.0
886,17220104,,,,3.0,4.0,,,3.0,,1566.0,3014.0,3014.0,,,1566.0,,6111.0,2.0,3.0,2.0,613.0,,,34212374.0,-118832670.0,37816.0,,,,,,1111,261.0,,61110075.10301,34278.0,2061.0,,96385.0,8.0,,,,,,,1987.0,2.0,,358564.0,525888.0,2015.0,167324.0,5649.34,,,61110075103010.0
887,17220127,,,,3.0,4.0,,,3.0,,1566.0,3014.0,3014.0,,,1566.0,,6111.0,2.0,3.0,2.0,613.0,,,34214980.0,-118834136.0,22188.0,1.0,490.0,,,1.0,1111,261.0,,61110075.10301,34278.0,2061.0,,96385.0,8.0,,,,,,,1987.0,2.0,,380946.0,616277.0,2015.0,235331.0,6594.26,,,61110075103010.0
888,17220925,,,,2.5,3.0,,,2.5,66.0,587.0,1472.0,1472.0,,,587.0,,6111.0,1.0,2.0,2.0,413.0,,,34275482.0,-118809331.0,9052.0,,,,,,1111,261.0,,61110077.001032,27110.0,2061.0,,97118.0,5.0,,1.0,,,,,1986.0,2.0,,202540.0,405080.0,2015.0,202540.0,4946.9,,,61110077001032.0
889,17221025,,,,3.0,3.0,,,3.0,66.0,816.0,1510.0,1510.0,,,816.0,,6111.0,1.0,3.0,2.0,426.0,,,34276123.0,-118806789.0,4293.0,,,,,,1111,261.0,,61110077.001038,27110.0,2061.0,,97118.0,5.0,,,,,,,1986.0,2.0,,45856.0,62132.0,2015.0,16276.0,1183.34,,,61110077001038.0
890,17221130,,,,2.5,3.0,,,2.5,,759.0,1621.0,1621.0,,,759.0,,6111.0,,2.0,2.0,504.0,,,34273164.0,-118807367.0,4494.0,,,,,,1111,261.0,,61110075.143006,27110.0,2061.0,,97118.0,7.0,,1.0,,,,,1994.0,2.0,,115640.0,192726.0,2015.0,77086.0,2604.48,,,61110075143006.0
891,17221548,,,,2.0,3.0,,,2.0,,1544.0,1544.0,1544.0,,,1544.0,,6111.0,1.0,2.0,2.0,483.0,,,34265992.0,-118798807.0,8200.0,,,,,,1111,261.0,,61110075.14301,27110.0,2061.0,,97118.0,5.0,,,,,288.0,,1964.0,1.0,,269784.0,449810.0,2015.0,180026.0,5245.04,,,61110075143010.0
892,17222016,,,,2.5,3.0,,,2.5,,941.0,1695.0,1695.0,,,941.0,,6111.0,1.0,2.0,2.0,440.0,,,34248306.0,-118802110.0,6039.0,,,,,,1111,261.0,,61110075.073002,27110.0,2061.0,,97118.0,6.0,,1.0,,,,,1986.0,2.0,,203482.0,339134.0,2015.0,135652.0,4056.38,,,61110075073002.0
893,17222139,,,,2.0,2.0,,,2.0,,874.0,1457.0,1457.0,,,874.0,,6111.0,1.0,2.0,2.0,420.0,,,34247692.0,-118818283.0,8767.0,,,,,,1111,261.0,,61110075.142011,27110.0,2061.0,,97118.0,4.0,,,,,168.0,,1986.0,2.0,,257000.0,512000.0,2015.0,255000.0,5837.6,,,61110075142011.0
894,17222239,,,,2.5,3.0,,,2.5,,689.0,1579.0,1579.0,,,689.0,,6111.0,1.0,2.0,2.0,0.0,,,34252300.0,-118808000.0,,,,,,,1129,266.0,,61110075.141001,27110.0,2061.0,,97118.0,5.0,,1.0,,,,,1986.0,2.0,,159000.0,455000.0,2015.0,296000.0,5095.06,,,61110075141001.0
895,17222339,,,,2.0,3.0,,,2.0,,2170.0,2170.0,2170.0,,,2170.0,,6111.0,2.0,2.0,2.0,636.0,,,34244934.0,-118803182.0,10297.0,,,,,,1111,261.0,,61110075.073009,27110.0,2061.0,,97118.0,7.0,,,,,1002.0,,1987.0,1.0,,306474.0,612948.0,2015.0,306474.0,6998.18,,,61110075073009.0
896,17222608,,,,2.0,2.0,,,2.0,,1419.0,1419.0,1419.0,,,1419.0,,6111.0,1.0,2.0,2.0,0.0,,,34247040.0,-118799549.0,,,,,,,1129,266.0,,61110075.073,27110.0,2061.0,,97118.0,5.0,,,,,,,1988.0,1.0,,168402.0,280666.0,2015.0,112264.0,3332.56,,,61110075073000.0
897,17222931,,,,3.5,4.0,,,3.5,66.0,1643.0,3213.0,3213.0,,,1643.0,,6111.0,2.0,3.0,2.0,548.0,,,34243775.0,-118812925.0,11059.0,1.0,810.0,,,1.0,1111,261.0,,61110075.071005,27110.0,2061.0,,97118.0,9.0,,1.0,,,617.0,,1994.0,2.0,,385114.0,597933.0,2015.0,212819.0,6832.76,,,61110075071005.0
